date,label,nb_hits,sum_time_spent,avg_page_load_time,bounce_rate,exit_rate,entrances,bounces
2025-05-28,about,41,348.22,1.015,43.2%,48.8%,34,17
2025-05-28,contact,41,396.2,0.579,48.6%,24.1%,1,19
2025-05-28,home,55,459.28,0.51,17.3%,15.2%,52,9
2025-05-28,services,33,297.29,0.73,41.0%,23.2%,10,13
2025-05-28,blog,18,144.69,0.792,54.5%,28.2%,0,9
2025-05-28,faq,8,92.4,1.498,18.2%,20.1%,4,1
2025-05-28,pricing,2,18.58,0.799,50.4%,13.4%,1,1
2025-05-28,testimonials,2,18.21,1.23,11.8%,58.5%,1,0
2025-05-29,about,24,181.45,0.755,20.0%,32.3%,14,4
2025-05-29,contact,45,399.73,0.915,53.3%,42.8%,31,23
2025-05-29,home,66,514.1,0.855,63.7%,49.6%,54,42
2025-05-29,services,19,168.56,0.823,28.5%,24.3%,11,5
2025-05-29,blog,16,158.35,0.844,19.7%,39.9%,10,3
2025-05-29,faq,9,73.78,1.096,59.6%,37.3%,4,5
2025-05-29,pricing,5,47.58,1.036,65.8%,32.3%,2,3
2025-05-29,testimonials,8,63.26,0.511,43.2%,57.1%,0,3
2025-05-30,about,32,287.73,0.877,66.3%,37.5%,14,21
2025-05-30,contact,49,459.74,1.179,50.3%,51.8%,47,24
2025-05-30,home,63,595.46,0.663,14.3%,39.8%,32,8
2025-05-30,services,18,144.49,0.765,57.5%,46.9%,9,10
2025-05-30,blog,12,101.99,1.156,51.3%,32.2%,7,6
2025-05-30,faq,10,68.93,0.463,46.5%,47.6%,10,4
2025-05-30,pricing,10,70.99,0.832,11.3%,26.8%,3,1
2025-05-30,testimonials,4,36.45,0.669,53.1%,16.1%,4,2
2025-05-31,about,24,142.2,0.884,29.9%,54.9%,8,7
2025-05-31,contact,25,225.43,0.547,39.7%,18.7%,15,9
2025-05-31,home,39,392.94,0.422,53.6%,34.1%,36,20
2025-05-31,services,24,295.32,0.926,69.7%,59.8%,11,16
2025-05-31,blog,13,144.89,0.965,18.6%,17.0%,12,2
2025-05-31,faq,4,34.48,0.604,69.8%,18.7%,3,2
2025-05-31,pricing,15,130.09,0.734,21.5%,58.7%,5,3
2025-05-31,testimonials,1,7.41,0.364,65.3%,38.0%,1,0
2025-06-01,about,22,207.44,0.546,30.6%,31.1%,11,6
2025-06-01,contact,27,279.95,0.975,69.8%,50.1%,14,18
2025-06-01,home,42,392.08,0.661,61.5%,23.1%,13,25
2025-06-01,services,21,200.48,1.134,28.8%,18.0%,10,6
2025-06-01,blog,13,121.21,1.029,17.7%,29.3%,12,2
2025-06-01,faq,4,33.09,0.75,61.6%,39.6%,0,2
2025-06-01,pricing,10,116.28,0.965,69.8%,11.5%,3,6
2025-06-01,testimonials,3,29.03,0.755,64.7%,18.4%,1,1
2025-06-02,about,39,283.91,0.494,67.5%,13.2%,36,26
2025-06-02,contact,39,344.15,0.569,24.8%,35.6%,36,9
2025-06-02,home,66,622.02,1.075,59.9%,10.2%,17,39
2025-06-02,services,24,168.74,0.363,63.7%,49.4%,24,15
2025-06-02,blog,19,139.17,1.138,44.0%,21.6%,12,8
2025-06-02,faq,7,49.15,0.783,62.6%,36.3%,1,4
2025-06-02,pricing,7,68.91,0.604,65.5%,36.9%,4,4
2025-06-02,testimonials,7,52.14,0.856,25.5%,28.2%,0,1
2025-06-03,about,43,311.1,0.857,23.2%,21.8%,6,9
2025-06-03,contact,45,444.01,1.006,12.5%,27.5%,43,5
2025-06-03,home,70,535.81,1.047,50.9%,40.9%,35,35
2025-06-03,services,31,263.72,0.917,30.9%,41.1%,0,9
2025-06-03,blog,10,82.25,0.756,19.1%,12.2%,9,1
2025-06-03,faq,14,133.02,0.627,69.8%,21.6%,1,9
2025-06-03,pricing,10,95.26,0.585,70.0%,42.6%,10,6
2025-06-03,testimonials,3,27.77,0.827,68.2%,46.0%,3,2
2025-06-04,about,32,248.89,0.659,10.4%,41.5%,26,3
2025-06-04,contact,43,432.34,0.595,22.1%,12.7%,43,9
2025-06-04,home,62,566.86,0.956,57.4%,20.7%,29,35
2025-06-04,services,28,212.25,0.765,36.8%,38.1%,18,10
2025-06-04,blog,16,151.41,0.893,45.8%,10.5%,3,7
2025-06-04,faq,10,91.4,0.767,30.3%,27.6%,1,3
2025-06-04,pricing,10,106.88,1.049,26.3%,21.7%,1,2
2025-06-04,testimonials,6,60.63,0.904,64.2%,38.6%,5,3
2025-06-05,about,39,359.38,0.985,42.3%,23.2%,31,16
2025-06-05,contact,50,587.85,0.884,69.9%,27.9%,12,34
2025-06-05,home,51,496.67,0.473,66.8%,25.0%,39,34
2025-06-05,services,19,197.13,0.67,57.9%,48.8%,5,11
2025-06-05,blog,19,146.09,0.684,50.5%,44.3%,6,9
2025-06-05,faq,10,69.62,0.525,26.5%,59.0%,10,2
2025-06-05,pricing,9,78.78,0.422,51.5%,22.1%,5,4
2025-06-05,testimonials,7,77.63,0.471,47.8%,33.8%,3,3
2025-06-06,about,36,269.11,0.669,49.3%,16.8%,14,17
2025-06-06,contact,38,362.42,1.177,11.1%,57.7%,32,4
2025-06-06,home,69,713.61,0.793,11.8%,27.2%,30,8
2025-06-06,services,35,319.2,0.796,12.2%,43.0%,29,4
2025-06-06,blog,16,155.57,1.202,33.6%,19.1%,15,5
2025-06-06,faq,10,60.99,0.92,17.3%,33.3%,3,1
2025-06-06,pricing,11,95.29,0.48,57.8%,46.6%,8,6
2025-06-06,testimonials,7,44.15,0.554,42.2%,32.7%,7,2
2025-06-07,about,18,124.53,0.57,15.5%,39.3%,13,2
2025-06-07,contact,31,211.47,0.587,35.6%,27.1%,24,11
2025-06-07,home,52,382.81,0.505,33.7%,15.0%,52,17
2025-06-07,services,15,126.63,0.873,61.0%,22.1%,9,9
2025-06-07,blog,9,84.11,0.645,26.5%,10.9%,0,2
2025-06-07,faq,7,88.84,0.927,47.9%,47.3%,4,3
2025-06-07,pricing,6,59.46,1.059,11.1%,40.4%,3,0
2025-06-07,testimonials,3,30.62,0.571,17.6%,52.9%,1,0
2025-06-08,about,22,115.16,0.792,66.3%,35.5%,5,14
2025-06-08,contact,34,331.0,0.76,50.7%,51.3%,8,17
2025-06-08,home,46,409.79,0.774,33.9%,41.3%,2,15
2025-06-08,services,16,127.94,0.939,23.0%,39.5%,16,3
2025-06-08,blog,9,81.68,0.653,26.4%,49.8%,4,2
2025-06-08,faq,14,107.29,0.41,25.6%,18.6%,1,3
2025-06-08,pricing,5,44.18,0.837,59.5%,25.6%,1,2
2025-06-08,testimonials,3,24.21,0.859,16.9%,47.2%,3,0
2025-06-09,about,27,271.3,0.5,40.8%,17.2%,6,11
2025-06-09,contact,32,200.1,0.661,52.4%,53.5%,23,16
2025-06-09,home,48,415.38,0.716,15.5%,35.4%,10,7
2025-06-09,services,19,131.43,1.11,13.4%,56.0%,7,2
2025-06-09,blog,20,169.24,0.679,58.5%,55.0%,16,11
2025-06-09,faq,5,32.46,0.911,69.5%,26.8%,2,3
2025-06-09,pricing,7,76.59,0.885,45.7%,35.6%,4,3
2025-06-09,testimonials,6,55.93,0.725,26.4%,41.2%,3,1
2025-06-10,about,32,302.56,1.008,20.1%,31.1%,15,6
2025-06-10,contact,55,436.13,0.704,42.0%,47.5%,14,23
2025-06-10,home,56,489.57,0.983,57.4%,21.8%,23,32
2025-06-10,services,26,233.38,0.622,64.1%,53.9%,2,16
2025-06-10,blog,15,124.91,0.906,16.3%,35.8%,6,2
2025-06-10,faq,18,135.67,0.952,34.9%,11.6%,13,6
2025-06-10,pricing,5,46.03,0.867,67.4%,53.2%,2,3
2025-06-10,testimonials,2,16.7,0.686,49.9%,35.5%,1,0
2025-06-11,about,39,264.64,0.889,63.7%,12.3%,0,24
2025-06-11,contact,50,427.25,0.771,61.5%,25.7%,38,30
2025-06-11,home,71,774.48,0.96,57.3%,59.7%,25,40
2025-06-11,services,21,197.06,0.925,36.3%,38.7%,17,7
2025-06-11,blog,13,98.76,0.834,43.7%,43.1%,13,5
2025-06-11,faq,10,89.52,1.086,19.9%,30.7%,10,1
2025-06-11,pricing,6,46.04,0.515,43.9%,57.2%,1,2
2025-06-11,testimonials,7,51.35,0.599,47.6%,16.6%,5,3
2025-06-12,about,40,318.95,0.728,53.9%,58.9%,14,21
2025-06-12,contact,32,287.93,0.932,34.6%,55.4%,23,11
2025-06-12,home,61,602.0,0.614,14.2%,24.2%,59,8
2025-06-12,services,36,293.43,0.59,39.3%,55.3%,3,14
2025-06-12,blog,18,148.7,0.892,39.6%,44.4%,13,7
2025-06-12,faq,7,48.78,0.95,21.4%,32.9%,4,1
2025-06-12,pricing,11,92.18,1.105,68.7%,12.9%,10,7
2025-06-12,testimonials,2,15.1,0.687,65.9%,43.5%,2,1
2025-06-13,about,43,359.5,0.961,41.9%,17.2%,20,18
2025-06-13,contact,28,319.83,1.046,49.9%,28.6%,26,13
2025-06-13,home,69,627.77,0.984,41.8%,55.1%,24,28
2025-06-13,services,29,206.22,0.88,23.2%,12.4%,6,6
2025-06-13,blog,14,108.31,0.685,45.0%,40.8%,4,6
2025-06-13,faq,11,83.61,1.172,23.7%,13.5%,2,2
2025-06-13,pricing,11,107.76,0.6,34.5%,17.8%,6,3
2025-06-13,testimonials,7,84.63,0.586,14.2%,57.4%,4,0
2025-06-14,about,23,233.38,1.127,65.2%,41.4%,23,14
2025-06-14,contact,23,188.99,0.374,29.7%,30.2%,23,6
2025-06-14,home,48,370.72,0.556,60.6%,11.4%,13,29
2025-06-14,services,15,148.58,0.941,54.3%,47.5%,8,8
2025-06-14,blog,10,99.82,0.913,41.1%,55.6%,6,4
2025-06-14,faq,5,47.27,0.803,58.9%,54.9%,2,2
2025-06-14,pricing,5,50.28,0.999,17.7%,59.2%,0,0
2025-06-14,testimonials,4,38.01,0.702,45.7%,40.5%,2,1
2025-06-15,about,27,289.68,0.691,30.9%,47.9%,26,8
2025-06-15,contact,30,254.03,0.837,45.9%,18.9%,13,13
2025-06-15,home,56,427.69,0.537,26.2%,40.1%,7,14
2025-06-15,services,11,78.34,0.72,37.1%,57.0%,8,4
2025-06-15,blog,17,147.84,0.613,57.4%,31.9%,17,9
2025-06-15,faq,7,54.89,0.687,49.0%,52.3%,2,3
2025-06-15,pricing,15,150.05,0.716,12.2%,31.8%,15,1
2025-06-15,testimonials,1,8.88,1.114,55.6%,20.6%,0,0
2025-06-16,about,39,397.42,0.772,44.6%,45.3%,2,17
2025-06-16,contact,41,419.46,0.611,31.6%,49.5%,39,12
2025-06-16,home,71,773.96,0.723,45.7%,37.4%,26,32
2025-06-16,services,25,193.81,0.315,60.7%,40.5%,25,15
2025-06-16,blog,14,128.37,1.279,29.4%,20.2%,9,4
2025-06-16,faq,12,96.76,0.854,18.8%,35.4%,0,2
2025-06-16,pricing,10,81.61,0.764,68.8%,15.9%,4,6
2025-06-16,testimonials,3,29.7,0.709,49.9%,39.0%,2,1
2025-06-17,about,37,386.26,0.713,15.3%,52.9%,31,5
2025-06-17,contact,43,411.41,0.856,65.6%,52.7%,1,28
2025-06-17,home,45,381.23,0.786,46.2%,24.5%,9,20
2025-06-17,services,36,313.45,0.656,49.0%,54.0%,36,17
2025-06-17,blog,15,143.15,0.909,61.5%,18.1%,15,9
2025-06-17,faq,19,198.74,0.649,17.9%,48.3%,14,3
2025-06-17,pricing,8,69.05,0.629,37.5%,41.4%,4,3
2025-06-17,testimonials,3,33.3,0.891,57.3%,11.7%,2,1
2025-06-18,about,39,451.25,0.6,67.2%,22.4%,20,26
2025-06-18,contact,51,408.8,0.86,18.0%,17.0%,30,9
2025-06-18,home,61,667.13,1.18,50.8%,27.0%,58,31
2025-06-18,services,19,175.02,0.683,41.8%,36.0%,8,7
2025-06-18,blog,17,173.99,0.911,23.5%,26.8%,14,3
2025-06-18,faq,10,96.98,0.679,14.2%,34.2%,8,1
2025-06-18,pricing,10,113.46,0.634,11.0%,17.3%,5,1
2025-06-18,testimonials,6,43.6,0.286,39.9%,54.2%,0,2
2025-06-19,about,29,293.0,0.757,30.7%,45.6%,4,8
2025-06-19,contact,49,366.46,0.856,33.5%,58.6%,41,16
2025-06-19,home,61,682.34,0.707,14.9%,12.0%,53,9
2025-06-19,services,29,316.41,0.732,56.0%,49.3%,2,16
2025-06-19,blog,10,79.76,0.697,54.1%,36.9%,9,5
2025-06-19,faq,6,57.98,0.805,45.4%,36.1%,4,2
2025-06-19,pricing,6,51.76,0.604,12.4%,23.6%,1,0
2025-06-19,testimonials,8,82.91,0.978,69.2%,41.3%,8,5
2025-06-20,about,45,376.37,0.604,57.5%,14.2%,21,25
2025-06-20,contact,51,530.36,0.814,43.1%,22.8%,6,21
2025-06-20,home,60,496.17,0.861,34.3%,50.2%,41,20
2025-06-20,services,22,245.55,0.296,42.6%,18.8%,22,9
2025-06-20,blog,15,90.67,0.679,42.0%,32.6%,12,6
2025-06-20,faq,8,83.42,1.06,62.7%,55.1%,8,5
2025-06-20,pricing,8,81.95,0.831,60.6%,39.3%,5,4
2025-06-20,testimonials,4,26.78,1.332,49.0%,26.3%,1,1
2025-06-21,about,26,205.29,0.375,52.7%,56.9%,7,13
2025-06-21,contact,40,373.43,0.513,57.7%,11.0%,34,23
2025-06-21,home,36,240.64,0.993,53.3%,49.1%,17,19
2025-06-21,services,20,151.16,0.734,52.5%,50.7%,12,10
2025-06-21,blog,10,87.34,0.826,22.3%,10.1%,3,2
2025-06-21,faq,7,59.65,0.702,59.0%,33.3%,5,4
2025-06-21,pricing,9,97.36,0.655,45.1%,11.9%,4,4
2025-06-21,testimonials,6,47.39,0.631,46.7%,12.0%,4,2
2025-06-22,about,23,232.69,0.776,30.1%,48.0%,11,6
2025-06-22,contact,30,271.45,1.018,49.6%,38.2%,22,14
2025-06-22,home,41,382.17,0.874,31.9%,25.0%,11,13
2025-06-22,services,15,135.19,1.122,62.9%,12.0%,4,9
2025-06-22,blog,40,365.12,0.76,59.1%,54.4%,15,23
2025-06-22,faq,10,89.96,0.726,46.9%,44.5%,10,4
2025-06-22,pricing,4,29.82,0.476,37.8%,25.1%,4,1
2025-06-22,testimonials,6,54.68,0.908,69.6%,48.5%,5,4
2025-06-23,about,39,310.3,0.612,68.5%,59.4%,25,26
2025-06-23,contact,48,421.22,0.873,30.0%,52.7%,19,14
2025-06-23,home,72,590.38,0.886,15.7%,53.8%,3,11
2025-06-23,services,24,233.17,1.137,52.7%,30.9%,8,12
2025-06-23,blog,10,92.8,1.056,50.2%,34.6%,1,5
2025-06-23,faq,8,89.59,0.723,38.9%,49.4%,4,3
2025-06-23,pricing,4,28.82,1.135,59.5%,13.6%,0,2
2025-06-23,testimonials,7,73.87,0.712,17.7%,23.4%,4,1
2025-06-24,about,42,380.34,0.523,22.2%,48.2%,30,9
2025-06-24,contact,48,332.17,0.557,18.7%,52.9%,38,8
2025-06-24,home,79,534.64,0.84,43.5%,33.3%,65,34
2025-06-24,services,32,307.72,0.789,23.7%,23.1%,16,7
2025-06-24,blog,12,134.6,1.163,48.2%,27.6%,7,5
2025-06-24,faq,12,115.19,0.624,56.5%,41.5%,8,6
2025-06-24,pricing,7,84.38,0.717,50.3%,19.7%,4,3
2025-06-24,testimonials,1,10.09,0.957,46.3%,20.5%,1,0
2025-06-25,about,37,326.4,0.671,45.0%,13.3%,28,16
2025-06-25,contact,44,298.27,0.896,54.2%,46.3%,31,23
2025-06-25,home,63,692.76,0.732,26.9%,41.3%,46,16
2025-06-25,services,30,253.65,0.769,39.2%,23.8%,1,11
2025-06-25,blog,11,131.72,0.64,52.1%,18.8%,10,5
2025-06-25,faq,9,75.82,0.715,40.5%,32.5%,7,3
2025-06-25,pricing,11,88.96,0.881,47.3%,26.2%,3,5
2025-06-25,testimonials,6,54.77,0.762,34.7%,25.4%,0,2
2025-06-26,about,39,322.35,0.936,64.4%,41.8%,11,25
2025-06-26,contact,58,485.14,0.359,43.7%,50.4%,6,25
2025-06-26,home,51,408.73,0.819,49.8%,22.0%,0,25
2025-06-26,services,31,277.97,0.797,52.0%,46.1%,27,16
2025-06-26,blog,9,71.01,0.521,66.0%,27.6%,8,5
2025-06-26,faq,10,65.56,0.738,58.6%,11.4%,7,5
2025-06-26,pricing,5,51.01,0.929,53.5%,20.1%,4,2
2025-06-26,testimonials,1,10.71,0.731,33.4%,10.6%,0,0
2025-06-27,about,32,224.86,0.771,63.0%,26.9%,10,20
2025-06-27,contact,36,305.2,0.757,31.6%,23.7%,12,11
2025-06-27,home,67,600.85,0.951,47.7%,42.1%,56,31
2025-06-27,services,28,246.56,1.443,21.2%,41.7%,12,5
2025-06-27,blog,21,215.05,0.671,10.6%,10.5%,13,2
2025-06-27,faq,14,130.46,0.872,33.7%,14.8%,0,4
2025-06-27,pricing,8,57.8,0.603,17.7%,47.6%,3,1
2025-06-27,testimonials,9,87.83,0.67,30.7%,16.8%,4,2
2025-06-28,about,26,275.16,0.905,33.7%,11.6%,6,8
2025-06-28,contact,40,315.66,0.651,49.7%,35.1%,32,19
2025-06-28,home,43,323.88,0.58,23.2%,49.6%,13,9
2025-06-28,services,18,188.58,0.522,59.8%,59.9%,6,10
2025-06-28,blog,9,89.1,1.092,43.9%,17.5%,4,3
2025-06-28,faq,6,35.91,0.69,42.9%,48.7%,0,2
2025-06-28,pricing,5,60.89,0.693,25.9%,17.8%,1,1
2025-06-28,testimonials,2,23.0,1.219,33.3%,52.2%,1,0
2025-06-29,about,16,164.84,0.81,11.3%,41.9%,8,1
2025-06-29,contact,38,440.81,0.847,15.7%,36.4%,28,5
2025-06-29,home,57,479.89,0.648,24.6%,38.6%,45,14
2025-06-29,services,21,234.46,0.843,22.1%,34.3%,2,4
2025-06-29,blog,11,103.39,1.003,65.1%,39.3%,10,7
2025-06-29,faq,6,36.75,0.793,64.3%,14.5%,6,3
2025-06-29,pricing,4,30.63,1.076,23.2%,35.4%,0,0
2025-06-29,testimonials,7,77.46,0.639,35.6%,11.2%,0,2
2025-06-30,about,32,292.37,0.687,20.9%,59.7%,20,6
2025-06-30,contact,46,444.25,0.493,67.2%,46.8%,17,30
2025-06-30,home,67,493.88,0.976,65.5%,19.0%,30,43
2025-06-30,services,20,159.93,0.868,39.7%,33.3%,3,7
2025-06-30,blog,17,142.11,0.58,46.0%,34.1%,11,7
2025-06-30,faq,11,112.33,1.231,22.5%,42.2%,0,2
2025-06-30,pricing,7,76.97,0.77,53.6%,34.4%,3,3
2025-06-30,testimonials,8,78.01,0.923,68.3%,59.8%,3,5
2025-07-01,about,27,228.87,1.007,54.9%,18.8%,8,14
2025-07-01,contact,40,429.66,0.5,24.9%,25.0%,17,9
2025-07-01,home,62,727.76,0.45,15.4%,56.5%,15,9
2025-07-01,services,31,263.76,0.887,57.5%,19.3%,18,17
2025-07-01,blog,7,83.92,0.939,63.7%,52.5%,7,4
2025-07-01,faq,10,117.84,0.863,51.7%,27.9%,4,5
2025-07-01,pricing,30,244.31,0.992,33.9%,45.0%,6,10
2025-07-01,testimonials,1,7.58,0.666,10.7%,54.8%,1,0
2025-07-02,about,26,243.2,1.03,48.0%,19.4%,24,12
2025-07-02,contact,48,516.06,0.896,45.4%,31.2%,4,21
2025-07-02,home,48,329.23,0.906,39.8%,21.0%,37,19
2025-07-02,services,23,255.34,1.137,36.5%,33.8%,19,8
2025-07-02,blog,11,98.63,0.625,10.6%,58.4%,6,1
2025-07-02,faq,6,58.26,0.679,13.5%,52.0%,3,0
2025-07-02,pricing,8,90.27,0.763,13.7%,45.3%,8,1
2025-07-02,testimonials,4,31.3,0.912,69.9%,51.2%,3,2
2025-07-03,about,34,275.55,1.067,55.3%,10.9%,17,18
2025-07-03,contact,42,342.7,0.825,61.6%,48.1%,39,25
2025-07-03,home,60,479.09,1.109,12.0%,23.7%,60,7
2025-07-03,services,20,90.05,0.719,41.2%,37.2%,7,8
2025-07-03,blog,17,135.74,0.946,36.1%,58.8%,12,6
2025-07-03,faq,8,78.47,1.136,38.2%,44.5%,7,3
2025-07-03,pricing,23,197.56,1.015,11.3%,41.8%,1,2
2025-07-03,testimonials,2,22.75,0.875,21.7%,28.4%,0,0
2025-07-04,about,30,311.77,0.82,56.9%,12.2%,15,17
2025-07-04,contact,43,358.63,1.158,10.7%,36.0%,40,4
2025-07-04,home,60,538.35,0.788,65.1%,59.8%,34,39
2025-07-04,services,28,254.56,0.976,62.2%,24.5%,0,17
2025-07-04,blog,12,109.58,0.982,11.9%,56.3%,4,1
2025-07-04,faq,9,64.73,0.312,63.2%,18.1%,4,5
2025-07-04,pricing,21,167.0,0.572,11.9%,40.4%,10,2
2025-07-04,testimonials,3,28.87,0.901,28.6%,33.6%,2,0
2025-07-05,about,25,193.76,0.963,29.3%,25.4%,1,7
2025-07-05,contact,28,224.61,0.836,49.8%,36.4%,18,13
2025-07-05,home,42,369.4,1.056,27.7%,48.7%,28,11
2025-07-05,services,11,101.45,0.784,39.2%,15.6%,10,4
2025-07-05,blog,8,73.38,1.157,16.7%,42.6%,1,1
2025-07-05,faq,8,68.25,1.182,15.9%,33.4%,4,1
2025-07-05,pricing,7,83.32,0.641,52.0%,53.2%,6,3
2025-07-05,testimonials,1,12.8,0.886,31.5%,48.1%,0,0
2025-07-06,about,15,102.08,0.849,61.6%,32.3%,9,9
2025-07-06,contact,44,359.57,0.663,43.1%,56.5%,36,18
2025-07-06,home,37,304.58,0.775,40.6%,16.3%,19,15
2025-07-06,services,18,178.9,0.933,15.4%,19.0%,6,2
2025-07-06,blog,13,99.72,0.796,54.8%,52.4%,5,7
2025-07-06,faq,4,36.52,0.949,47.2%,43.2%,0,1
2025-07-06,pricing,8,53.86,0.717,47.8%,50.3%,2,3
2025-07-06,testimonials,4,31.96,0.871,17.6%,19.4%,1,0
2025-07-07,about,43,369.31,0.735,35.2%,39.5%,43,15
2025-07-07,contact,40,356.82,1.135,28.1%,39.1%,34,11
2025-07-07,home,64,404.43,0.598,24.1%,32.9%,57,15
2025-07-07,services,27,144.85,0.459,64.0%,14.4%,24,17
2025-07-07,blog,16,161.31,0.851,44.0%,50.0%,10,7
2025-07-07,faq,8,94.95,0.635,51.4%,10.3%,0,4
2025-07-07,pricing,8,73.5,0.678,50.9%,59.3%,0,4
2025-07-07,testimonials,6,48.95,1.139,53.7%,17.2%,3,3
2025-07-08,about,30,277.35,0.958,22.6%,24.2%,19,6
2025-07-08,contact,47,417.18,0.989,32.0%,16.3%,1,15
2025-07-08,home,73,612.89,0.843,48.6%,56.1%,11,35
2025-07-08,services,31,238.95,0.45,36.8%,52.4%,8,11
2025-07-08,blog,9,74.58,0.612,59.2%,18.0%,4,5
2025-07-08,faq,8,75.34,0.874,61.4%,50.0%,3,4
2025-07-08,pricing,29,242.87,0.844,32.5%,13.2%,23,9
2025-07-08,testimonials,9,84.35,0.742,45.1%,48.7%,5,4
2025-07-09,about,40,208.77,0.803,60.4%,14.4%,8,24
2025-07-09,contact,36,365.13,0.719,34.6%,16.2%,31,12
2025-07-09,home,65,486.49,0.756,32.3%,39.5%,56,20
2025-07-09,services,16,162.4,0.507,48.9%,55.5%,0,7
2025-07-09,blog,12,87.88,0.885,17.0%,28.5%,9,2
2025-07-09,faq,16,117.04,0.741,42.1%,25.4%,16,6
2025-07-09,pricing,12,102.51,1.079,20.7%,14.0%,10,2
2025-07-09,testimonials,3,33.98,0.521,27.5%,13.3%,0,0
2025-07-10,about,40,276.6,0.359,67.2%,33.8%,36,26
2025-07-10,contact,41,324.67,0.435,38.8%,56.3%,40,15
2025-07-10,home,66,451.2,1.054,56.1%,53.2%,19,37
2025-07-10,services,25,156.65,0.582,21.0%,54.7%,14,5
2025-07-10,blog,11,88.17,0.971,57.8%,37.0%,1,6
2025-07-10,faq,15,162.92,0.864,61.7%,11.4%,2,9
2025-07-10,pricing,6,67.82,0.316,68.6%,59.1%,4,4
2025-07-10,testimonials,2,21.26,0.905,36.1%,16.2%,0,0
2025-07-11,about,45,345.89,1.077,57.5%,25.8%,0,25
2025-07-11,contact,43,447.44,0.759,38.9%,51.2%,34,16
2025-07-11,home,68,668.24,0.876,33.5%,10.7%,18,22
2025-07-11,services,25,256.35,0.999,22.2%,52.3%,23,5
2025-07-11,blog,13,121.54,0.648,24.3%,50.2%,0,3
2025-07-11,faq,9,81.53,0.588,69.1%,21.8%,9,6
2025-07-11,pricing,7,60.06,0.625,54.6%,51.6%,5,3
2025-07-11,testimonials,7,48.49,0.478,37.6%,42.8%,0,2
2025-07-12,about,29,272.66,0.746,62.2%,14.6%,16,18
2025-07-12,contact,40,351.08,0.611,17.9%,59.4%,13,7
2025-07-12,home,42,408.95,0.643,14.5%,34.1%,40,6
2025-07-12,services,23,245.06,0.794,61.4%,50.8%,3,14
2025-07-12,blog,10,80.92,0.688,49.6%,22.1%,2,4
2025-07-12,faq,7,59.17,0.713,27.2%,50.7%,2,1
2025-07-12,pricing,4,44.75,0.827,14.9%,54.5%,3,0
2025-07-12,testimonials,5,39.63,0.85,11.3%,12.5%,1,0
2025-07-13,about,27,199.51,0.52,30.1%,26.2%,7,8
2025-07-13,contact,33,293.6,0.889,44.0%,45.1%,0,14
2025-07-13,home,48,312.95,0.901,46.9%,20.9%,34,22
2025-07-13,services,15,158.39,0.732,56.3%,39.4%,10,8
2025-07-13,blog,5,36.41,0.841,26.7%,42.3%,3,1
2025-07-13,faq,9,73.35,0.991,23.7%,31.5%,2,2
2025-07-13,pricing,3,32.4,0.903,26.1%,27.0%,3,0
2025-07-13,testimonials,9,68.37,0.762,24.9%,54.1%,4,2
2025-07-14,about,37,299.38,0.908,28.3%,32.4%,9,10
2025-07-14,contact,41,276.36,1.056,27.7%,47.9%,26,11
2025-07-14,home,53,400.24,0.779,26.4%,30.1%,18,13
2025-07-14,services,20,241.09,1.071,60.6%,30.9%,17,12
2025-07-14,blog,18,175.68,0.849,10.7%,53.5%,6,1
2025-07-14,faq,10,88.76,0.937,49.4%,29.5%,2,4
2025-07-14,pricing,11,98.22,1.04,47.0%,24.5%,7,5
2025-07-14,testimonials,9,91.3,0.644,29.5%,32.0%,0,2
2025-07-15,about,38,260.68,0.704,68.8%,34.9%,14,26
2025-07-15,contact,46,519.48,0.718,51.1%,15.5%,17,23
2025-07-15,home,65,673.62,0.656,44.9%,58.8%,12,29
2025-07-15,services,20,208.83,0.948,10.0%,35.3%,2,2
2025-07-15,blog,14,156.56,0.996,33.9%,11.4%,5,4
2025-07-15,faq,5,61.83,0.815,29.6%,44.5%,2,1
2025-07-15,pricing,6,44.05,1.005,41.3%,35.5%,6,2
2025-07-15,testimonials,2,15.73,1.179,13.6%,33.6%,2,0
2025-07-16,about,30,252.45,0.597,21.9%,21.2%,19,6
2025-07-16,contact,45,463.13,0.89,22.9%,47.7%,37,10
2025-07-16,home,51,497.4,0.459,34.3%,34.5%,43,17
2025-07-16,services,21,219.04,0.423,33.1%,25.2%,4,6
2025-07-16,blog,14,96.93,0.758,19.6%,33.6%,12,2
2025-07-16,faq,17,156.83,0.602,34.6%,49.7%,15,5
2025-07-16,pricing,9,89.69,0.679,40.1%,45.3%,7,3
2025-07-16,testimonials,2,15.79,0.804,63.7%,59.0%,0,1
2025-07-17,about,31,247.69,1.005,45.3%,12.0%,13,14
2025-07-17,contact,44,296.82,0.76,54.3%,11.4%,28,23
2025-07-17,home,60,378.43,0.619,14.1%,30.8%,24,8
2025-07-17,services,21,224.54,0.658,65.0%,52.5%,11,13
2025-07-17,blog,17,187.5,0.952,65.1%,54.2%,8,11
2025-07-17,faq,17,95.9,1.109,37.1%,30.0%,4,6
2025-07-17,pricing,24,256.98,0.589,65.9%,32.9%,8,15
2025-07-17,testimonials,3,22.36,0.622,48.3%,57.7%,0,1
2025-07-18,about,39,388.37,0.606,62.0%,22.1%,7,24
2025-07-18,contact,48,367.44,0.777,15.5%,48.9%,15,7
